file,dice,iou,inference_ms
train1947.png,0.4347400412017983,0.277743028407629,219.72619998268783
train1034.png,0.23245542730180413,0.13151319117625848,191.65329996030778
train1257.png,0.5553867872268267,0.3844536255906736,195.601100102067
