file,dice,iou,inference_ms
train1947.png,0.6190277114190272,0.44825498421487486,228.26030000578612
train1034.png,0.25274725274726373,0.1446540880503289,205.04649996291846
train1257.png,0.6999054181867383,0.5383496154645764,203.8145000115037
